Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;KL23005  B13;PTWY;269;KL2P;KL2;;3;10268;;;;;;
4901;KL23005  B14;PTWY;270;KL2P;KL2;;3;10269;;;;;;
4901;KL23005  B15;PTWY;271;KL2P;KL2;;3;10270;;;;;;
4901;KL23005  C01;PTWY;272;KL2P;KL2;;3;10271;;;;;;
4901;KL23005  C02;PTWY;273;KL2P;KL2;;3;10272;;;;;;
4901;KL23005  C03;PTWY;274;KL2P;KL2;;3;10273;;;;;;
4901;KL23005  C04;PTWY;275;KL2P;KL2;;3;10274;;;;;;
4901;KL23005  C05;PTWY;276;KL2P;KL2;;3;10275;;;;;;
4901;KL23005  C06;PTWY;277;KL2P;KL2;;3;10276;;;;;;
4901;KL23005  C07;PTWY;278;KL2P;KL2;;3;10277;;;;;;
4901;KL23005  C08;PTWY;279;KL2P;KL2;;3;10278;;;;;;
4901;KL23005  C09;PTWY;280;KL2P;KL2;;3;10279;;;;;;
4901;KL23005  C10;PTWY;281;KL2P;KL2;;3;10280;;;;;;
4901;KL23005  C11;PTWY;282;KL2P;KL2;;3;10281;;;;;;
4901;KL23005  C12;PTWY;283;KL2P;KL2;;3;10282;;;;;;
4901;KL23005  C13;PTWY;284;KL2P;KL2;;3;10283;;;;;;
4901;KL23005  C14;PTWY;285;KL2P;KL2;;3;10284;;;;;;
4901;KL23005  C15;PTWY;286;KL2P;KL2;;3;10285;;;;;;
4901;KL23006  B01;PTWY;287;KL2P;KL2;;3;10286;;;;;;
4901;KL23006  B02;PTWY;288;KL2P;KL2;;3;10287;;;;;;
4901;KL23006  B03;PTWY;289;KL2P;KL2;;3;10288;;;;;;
4901;KL23007  A01;PTWY;290;KL2P;KL2;;3;10289;;;;;;
4901;KL23007  A02;PTWY;291;KL2P;KL2;;3;10290;;;;;;
4901;KL23007  A03;PTWY;292;KL2P;KL2;;3;10291;;;;;;
4901;KL23007  A04;PTWY;293;KL2P;KL2;;3;10292;;;;;;
4901;KL23007  A05;PTWY;294;KL2P;KL2;;3;10293;;;;;;
4901;KL23007  A06;PTWY;295;KL2P;KL2;;3;10294;;;;;;
4901;KL23007  A07;PTWY;296;KL2P;KL2;;3;10295;;;;;;
4901;KL23007  A08;PTWY;297;KL2P;KL2;;3;10296;;;;;;
4901;KL23007  A09;PTWY;298;KL2P;KL2;;3;10297;;;;;;
4901;KL23007  A10;PTWY;299;KL2P;KL2;;3;10298;;;;;;
4901;KL23007  A11;PTWY;300;KL2P;KL2;;3;10299;;;;;;
4901;KL23007  A12;PTWY;301;KL2P;KL2;;3;10300;;;;;;
4901;KL23007  A13;PTWY;302;KL2P;KL2;;3;10301;;;;;;
4901;KL23007  A14;PTWY;303;KL2P;KL2;;3;10302;;;;;;
4901;KL23007  A15;PTWY;304;KL2P;KL2;;3;10303;;;;;;
4901;KL23007  B01;PTWY;305;KL2P;KL2;;3;10304;;;;;;
4901;KL23007  B02;PTWY;306;KL2P;KL2;;3;10305;;;;;;
4901;KL23007  B03;PTWY;307;KL2P;KL2;;3;10306;;;;;;
4901;KL23007  B04;PTWY;308;KL2P;KL2;;3;10307;;;;;;
4901;KL23007  B05;PTWY;309;KL2P;KL2;;3;10308;;;;;;
4901;KL23007  B06;PTWY;310;KL2P;KL2;;3;10309;;;;;;
4901;KL23007  B07;PTWY;311;KL2P;KL2;;3;10310;;;;;;
4901;KL23007  B08;PTWY;312;KL2P;KL2;;3;10311;;;;;;
4901;KL23007  B09;PTWY;313;KL2P;KL2;;3;10312;;;;;;
4901;KL23007  B10;PTWY;314;KL2P;KL2;;3;10313;;;;;;
4901;KL23007  B11;PTWY;315;KL2P;KL2;;3;10314;;;;;;
4901;KL23007  B12;PTWY;316;KL2P;KL2;;3;10315;;;;;;
4901;KL23007  B13;PTWY;317;KL2P;KL2;;3;10316;;;;;;
4901;KL23007  B14;PTWY;318;KL2P;KL2;;3;10317;;;;;;
4901;KL23007  B15;PTWY;319;KL2P;KL2;;3;10318;;;;;;
4901;KL23007  C01;PTWY;320;KL2P;KL2;;3;10319;;;;;;
4901;KL23007  C02;PTWY;321;KL2P;KL2;;3;10320;;;;;;
4901;KL23007  C03;PTWY;322;KL2P;KL2;;3;10321;;;;;;
4901;KL23007  C04;PTWY;323;KL2P;KL2;;3;10322;;;;;;
4901;KL23007  C05;PTWY;324;KL2P;KL2;;3;10323;;;;;;
4901;KL23007  C06;PTWY;325;KL2P;KL2;;3;10324;;;;;;
4901;KL23007  C07;PTWY;326;KL2P;KL2;;3;10325;;;;;;
4901;KL23007  C08;PTWY;327;KL2P;KL2;;3;10326;;;;;;
4901;KL23007  C09;PTWY;328;KL2P;KL2;;3;10327;;;;;;
4901;KL23007  C10;PTWY;329;KL2P;KL2;;3;10328;;;;;;
4901;KL23007  C11;PTWY;330;KL2P;KL2;;3;10329;;;;;;
4901;KL23007  C12;PTWY;331;KL2P;KL2;;3;10330;;;;;;
4901;KL23007  C13;PTWY;332;KL2P;KL2;;3;10331;;;;;;
4901;KL23007  C14;PTWY;333;KL2P;KL2;;3;10332;;;;;;
4901;KL23007  C15;PTWY;334;KL2P;KL2;;3;10333;;;;;;
4901;KL23008  B01;PTWY;335;KL2P;KL2;;3;10334;;;;;;
4901;KL23008  B02;PTWY;336;KL2P;KL2;;3;10335;;;;;;
4901;KL23008  B03;PTWY;337;KL2P;KL2;;3;10336;;;;;;
4901;KL23009  A01;PTWY;338;KL2P;KL2;;3;10337;;;;;;
4901;KL23009  A02;PTWY;339;KL2P;KL2;;3;10338;;;;;;
4901;KL23009  A03;PTWY;340;KL2P;KL2;;3;10339;;;;;;
