Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;KL37016  D03;ZOPI;268;ZOPF;KL3;;3;10267;;;;;;
4901;KL37016  D04;ZOPI;269;ZOPF;KL3;;3;10268;;;;;;
4901;KL37016  D05;ZOPI;270;ZOPF;KL3;;3;10269;;;;;;
4901;KL37016  D06;ZOPI;271;ZOPF;KL3;;3;10270;;;;;;
4901;KL37016  D07;ZOPI;272;ZOPF;KL3;;3;10271;;;;;;
4901;KL37016  D08;ZOPI;273;ZOPF;KL3;;3;10272;;;;;;
4901;KL37017  A01;ZOPI;274;ZOPF;KL3;;3;10273;;;;;;
4901;KL37017  A02;ZOPI;275;ZOPF;KL3;;3;10274;;;;;;
4901;KL37017  A03;ZOPI;276;ZOPF;KL3;;3;10275;;;;;;
4901;KL37017  A04;ZOPI;277;ZOPF;KL3;;3;10276;;;;;;
4901;KL37017  A05;ZOPI;278;ZOPF;KL3;;3;10277;;;;;;
4901;KL37017  A06;ZOPI;279;ZOPF;KL3;;3;10278;;;;;;
4901;KL37017  A07;ZOPI;280;ZOPF;KL3;;3;10279;;;;;;
4901;KL37017  B01;ZOPI;281;ZOPF;KL3;;3;10280;;;;;;
4901;KL37017  B02;ZOPI;282;ZOPF;KL3;;3;10281;;;;;;
4901;KL37017  B03;ZOPI;283;ZOPF;KL3;;3;10282;;;;;;
4901;KL37017  B04;ZOPI;284;ZOPF;KL3;;3;10283;;;;;;
4901;KL37017  C01;ZOPI;285;ZOPF;KL3;;3;10284;;;;;;
4901;KL37017  C02;ZOPI;286;ZOPF;KL3;;3;10285;;;;;;
4901;KL37017  C03;ZOPI;287;ZOPF;KL3;;3;10286;;;;;;
4901;KL37017  C04;ZOPI;288;ZOPF;KL3;;3;10287;;;;;;
4901;KL37017  D01;ZOPI;289;ZOPF;KL3;;3;10288;;;;;;
4901;KL37017  D02;ZOPI;290;ZOPF;KL3;;3;10289;;;;;;
4901;KL37017  D03;ZOPI;291;ZOPF;KL3;;3;10290;;;;;;
4901;KL37017  D04;ZOPI;292;ZOPF;KL3;;3;10291;;;;;;
4901;KL37017  D05;ZOPI;293;ZOPF;KL3;;3;10292;;;;;;
4901;KL37018  A01;ZOPI;294;ZOPF;KL3;;3;10293;;;;;;
4901;KL37018  A02;ZOPI;295;ZOPF;KL3;;3;10294;;;;;;
4901;KL37018  A03;ZOPI;296;ZOPF;KL3;;3;10295;;;;;;
4901;KL37018  A04;ZOPI;297;ZOPF;KL3;;3;10296;;;;;;
4901;KL37018  A05;ZOPI;298;ZOPF;KL3;;3;10297;;;;;;
4901;KL37018  B01;ZOPI;299;ZOPF;KL3;;3;10298;;;;;;
4901;KL37018  B02;ZOPI;300;ZOPF;KL3;;3;10299;;;;;;
4901;KL37018  B03;ZOPI;301;ZOPF;KL3;;3;10300;;;;;;
4901;KL37018  B04;ZOPI;302;ZOPF;KL3;;3;10301;;;;;;
4901;KL37018  B05;ZOPI;303;ZOPF;KL3;;3;10302;;;;;;
4901;KL37018  C01;ZOPI;304;ZOPF;KL3;;3;10303;;;;;;
4901;KL37018  C02;ZOPI;305;ZOPF;KL3;;3;10304;;;;;;
4901;KL37018  C03;ZOPI;306;ZOPF;KL3;;3;10305;;;;;;
4901;KL37018  C04;ZOPI;307;ZOPF;KL3;;3;10306;;;;;;
4901;KL37018  C05;ZOPI;308;ZOPF;KL3;;3;10307;;;;;;
4901;KL37018  C06;ZOPI;309;ZOPF;KL3;;3;10308;;;;;;
4901;KL37018  C07;ZOPI;310;ZOPF;KL3;;3;10309;;;;;;
4901;KL37018  D01;ZOPI;311;ZOPF;KL3;;3;10310;;;;;;
4901;KL37018  D02;ZOPI;312;ZOPF;KL3;;3;10311;;;;;;
4901;KL37018  D03;ZOPI;313;ZOPF;KL3;;3;10312;;;;;;
4901;KL37018  D04;ZOPI;314;ZOPF;KL3;;3;10313;;;;;;
4901;KL37018  D05;ZOPI;315;ZOPF;KL3;;3;10314;;;;;;
4901;KL37018  D06;ZOPI;316;ZOPF;KL3;;3;10315;;;;;;
4901;KL37019  A01;ZOPI;317;ZOPF;KL3;;3;10316;;;;;;
4901;KL37019  A02;ZOPI;318;ZOPF;KL3;;3;10317;;;;;;
4901;KL37019  A03;ZOPI;319;ZOPF;KL3;;3;10318;;;;;;
4901;KL37019  A04;ZOPI;320;ZOPF;KL3;;3;10319;;;;;;
4901;KL37019  A05;ZOPI;321;ZOPF;KL3;;3;10320;;;;;;
4901;KL37019  B01;ZOPI;322;ZOPF;KL3;;3;10321;;;;;;
4901;KL37019  B02;ZOPI;323;ZOPF;KL3;;3;10322;;;;;;
